"sourceKind","sourceId","sourceName","relation","targetKind","targetId","targetName"
"tag","44","Google Ads Remarketing - Add to Cart","references_variable","variable","24","Google Ads - Conversion ID - 874796722"
"tag","44","Google Ads Remarketing - Add to Cart","references_variable","variable","38","js - Google Ads - Add to Cart - Shopify ID"
"tag","44","Google Ads Remarketing - Add to Cart","references_variable","variable","40","dlv - Customer ID"
"tag","44","Google Ads Remarketing - Add to Cart","references_variable","variable","41","dlv - Global - Visitor Type"
"tag","44","Google Ads Remarketing - Add to Cart","references_variable","variable","42","dlv - Add to Cart - Variant ID"
"tag","44","Google Ads Remarketing - Add to Cart","references_variable","variable","43","dlv - Add to Cart - Price"
"tag","44","Google Ads Remarketing - Add to Cart","references_trigger","trigger","36","Event - add_to_cart"
"tag","49","Google Ads Remarketing - Cart Page","references_variable","variable","24","Google Ads - Conversion ID - 874796722"
"tag","49","Google Ads Remarketing - Cart Page","references_variable","variable","40","dlv - Customer ID"
"tag","49","Google Ads Remarketing - Cart Page","references_variable","variable","47","js - Google Ads - Cart Page - Shopify ID"
"tag","49","Google Ads Remarketing - Cart Page","references_variable","variable","48","dlv - Cart Total"
"tag","49","Google Ads Remarketing - Cart Page","references_trigger","trigger","45","Event - view_cart"
"tag","58","Google Ads Remarketing - Search Results","references_variable","variable","24","Google Ads - Conversion ID - 874796722"
"tag","58","Google Ads Remarketing - Search Results","references_variable","variable","40","dlv - Customer ID"
"tag","58","Google Ads Remarketing - Search Results","references_variable","variable","41","dlv - Global - Visitor Type"
"tag","58","Google Ads Remarketing - Search Results","references_variable","variable","56","url - Search - Search Term"
"tag","58","Google Ads Remarketing - Search Results","references_variable","variable","57","js - Google Ads - Collection Page - Shopify ID"
"tag","58","Google Ads Remarketing - Search Results","references_trigger","trigger","55","Event - view_search_results"
"tag","68","Google Ads Remarketing - View Item List","references_variable","variable","24","Google Ads - Conversion ID - 874796722"
"tag","68","Google Ads Remarketing - View Item List","references_variable","variable","40","dlv - Customer ID"
"tag","68","Google Ads Remarketing - View Item List","references_variable","variable","41","dlv - Global - Visitor Type"
"tag","68","Google Ads Remarketing - View Item List","references_variable","variable","51","dlv - Collection View - Name"
"tag","68","Google Ads Remarketing - View Item List","references_variable","variable","57","js - Google Ads - Collection Page - Shopify ID"
"tag","68","Google Ads Remarketing - View Item List","references_trigger","trigger","35","Event - view_item_list"
"tag","71","Google Ads Remarketing - View Item","references_variable","variable","24","Google Ads - Conversion ID - 874796722"
"tag","71","Google Ads Remarketing - View Item","references_variable","variable","33","js - Google Ads - Product View - Shopify ID"
"tag","71","Google Ads Remarketing - View Item","references_variable","variable","40","dlv - Customer ID"
"tag","71","Google Ads Remarketing - View Item","references_variable","variable","41","dlv - Global - Visitor Type"
"tag","71","Google Ads Remarketing - View Item","references_variable","variable","61","dlv - Product View - Variant ID"
"tag","71","Google Ads Remarketing - View Item","references_variable","variable","70","dlv - Product View - Price"
"tag","71","Google Ads Remarketing - View Item","references_trigger","trigger","64","Event - view_item"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","22","dlv - Thank You Page - Order Revenue"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","24","Google Ads - Conversion ID - 874796722"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","28","dlv - Global - Currency Code"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","66","js - New Customer - True or False"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","67","dlv - Thank You Page - Customer Lifetime Value"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","69","dlv - Thank You Page - Order ID"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","77","Enhanced Conversion Data"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","82","js - Google Ads - Purchase Product Data"
"tag","78","Google Ads Conversion - Purchase","references_variable","variable","118","dlv - Thank You Page - Discount Amount"
"tag","78","Google Ads Conversion - Purchase","references_trigger","trigger","62","Event - dl_purchase"
"tag","80","Google Ads Remarketing - Purchase","references_variable","variable","22","dlv - Thank You Page - Order Revenue"
"tag","80","Google Ads Remarketing - Purchase","references_variable","variable","24","Google Ads - Conversion ID - 874796722"
"tag","80","Google Ads Remarketing - Purchase","references_variable","variable","40","dlv - Customer ID"
"tag","80","Google Ads Remarketing - Purchase","references_variable","variable","41","dlv - Global - Visitor Type"
"tag","80","Google Ads Remarketing - Purchase","references_variable","variable","53","dlv - Thank You Page - Customer Total Order Count"
"tag","80","Google Ads Remarketing - Purchase","references_variable","variable","67","dlv - Thank You Page - Customer Lifetime Value"
"tag","80","Google Ads Remarketing - Purchase","references_variable","variable","79","js - Google Ads - Purchase - Shopify ID"
"tag","80","Google Ads Remarketing - Purchase","references_trigger","trigger","62","Event - dl_purchase"
"tag","81","Google Ads Remarketing - Pageview","references_variable","variable","24","Google Ads - Conversion ID - 874796722"
"tag","81","Google Ads Remarketing - Pageview","references_variable","variable","30","regex - Page Type"
"tag","81","Google Ads Remarketing - Pageview","references_variable","variable","40","dlv - Customer ID"
"tag","81","Google Ads Remarketing - Pageview","references_trigger","trigger","59","All Pages - Window Loaded"
"tag","88","Pinterest - Account Sign Up","references_variable","variable","83","dlv - event_id"
"tag","88","Pinterest - Account Sign Up","references_variable","variable","84","dlv - Customer Email"
"tag","88","Pinterest - Account Sign Up","references_variable","variable","86","Pinterest ID"
"tag","88","Pinterest - Account Sign Up","references_trigger","trigger","87","Event - sign_up"
"tag","98","Elevar Monitoring Core Tag","references_trigger","trigger","59","All Pages - Window Loaded"
"tag","98","Elevar Monitoring Core Tag","references_template","template","96","Elevar Monitoring Core Tag"
"tag","103","Pinterest - Search","references_variable","variable","56","url - Search - Search Term"
"tag","103","Pinterest - Search","references_variable","variable","83","dlv - event_id"
"tag","103","Pinterest - Search","references_variable","variable","84","dlv - Customer Email"
"tag","103","Pinterest - Search","references_variable","variable","86","Pinterest ID"
"tag","103","Pinterest - Search","references_variable","variable","102","js - Collection - Pinterest line items"
"tag","103","Pinterest - Search","references_trigger","trigger","55","Event - view_search_results"
"tag","105","Pinterest - View Category","references_variable","variable","83","dlv - event_id"
"tag","105","Pinterest - View Category","references_variable","variable","84","dlv - Customer Email"
"tag","105","Pinterest - View Category","references_variable","variable","86","Pinterest ID"
"tag","105","Pinterest - View Category","references_variable","variable","102","js - Collection - Pinterest line items"
"tag","105","Pinterest - View Category","references_variable","variable","104","DOM - Page Title"
"tag","105","Pinterest - View Category","references_trigger","trigger","35","Event - view_item_list"
"tag","107","Pinterest - Transaction","references_variable","variable","22","dlv - Thank You Page - Order Revenue"
"tag","107","Pinterest - Transaction","references_variable","variable","28","dlv - Global - Currency Code"
"tag","107","Pinterest - Transaction","references_variable","variable","69","dlv - Thank You Page - Order ID"
"tag","107","Pinterest - Transaction","references_variable","variable","84","dlv - Customer Email"
"tag","107","Pinterest - Transaction","references_variable","variable","86","Pinterest ID"
"tag","107","Pinterest - Transaction","references_variable","variable","93","js - Thank You Page - Total Product Quantity"
"tag","107","Pinterest - Transaction","references_variable","variable","106","js - Thank You Page - Pinterest line items"
"tag","107","Pinterest - Transaction","references_trigger","trigger","62","Event - dl_purchase"
"tag","111","Pinterest - Lead","references_variable","variable","83","dlv - event_id"
"tag","111","Pinterest - Lead","references_variable","variable","84","dlv - Customer Email"
"tag","111","Pinterest - Lead","references_variable","variable","86","Pinterest ID"
"tag","111","Pinterest - Lead","references_trigger","trigger","90","Event - subscribe - email"
"tag","121","Elevar Monitoring Tag Info","references_trigger","trigger","108","All Events"
"tag","121","Elevar Monitoring Tag Info","references_template","template","110","Elevar Monitoring Tag Info"
"tag","124","Pinterest - Pageview","references_variable","variable","83","dlv - event_id"
"tag","124","Pinterest - Pageview","references_variable","variable","84","dlv - Customer Email"
"tag","124","Pinterest - Pageview","references_variable","variable","86","Pinterest ID"
"tag","124","Pinterest - Pageview","references_trigger","trigger","120","Event - user_data"
"tag","124","Pinterest - Pageview","references_trigger","trigger","123","Exception - Product Pages"
"tag","127","Pinterest - Product Detail View","references_variable","variable","28","dlv - Global - Currency Code"
"tag","127","Pinterest - Product Detail View","references_variable","variable","83","dlv - event_id"
"tag","127","Pinterest - Product Detail View","references_variable","variable","84","dlv - Customer Email"
"tag","127","Pinterest - Product Detail View","references_variable","variable","86","Pinterest ID"
"tag","127","Pinterest - Product Detail View","references_variable","variable","119","js - Product View - Pinterest line items"
"tag","127","Pinterest - Product Detail View","references_trigger","trigger","64","Event - view_item"
"tag","128","Pinterest - Add to Cart","references_variable","variable","28","dlv - Global - Currency Code"
"tag","128","Pinterest - Add to Cart","references_variable","variable","43","dlv - Add to Cart - Price"
"tag","128","Pinterest - Add to Cart","references_variable","variable","83","dlv - event_id"
"tag","128","Pinterest - Add to Cart","references_variable","variable","84","dlv - Customer Email"
"tag","128","Pinterest - Add to Cart","references_variable","variable","86","Pinterest ID"
"tag","128","Pinterest - Add to Cart","references_variable","variable","115","js - Add To Cart - Pinterest line items"
"tag","128","Pinterest - Add to Cart","references_variable","variable","116","dlv - Add to Cart - Quantity"
"tag","128","Pinterest - Add to Cart","references_trigger","trigger","36","Event - add_to_cart"
"tag","131","Pinterest - Base Tag","references_variable","variable","84","dlv - Customer Email"
"tag","131","Pinterest - Base Tag","references_variable","variable","86","Pinterest ID"
"tag","179","Facebook - Sitewide Pixel","references_variable","variable","83","dlv - event_id"
"tag","179","Facebook - Sitewide Pixel","references_variable","variable","176","dlv - user_id"
"tag","179","Facebook - Sitewide Pixel","references_variable","variable","177","Facebook - Pixel ID"
"tag","179","Facebook - Sitewide Pixel","references_trigger","trigger","120","Event - user_data"
"tag","179","Facebook - Sitewide Pixel","references_trigger","trigger","178","Exception Event - Purchase Thank You Page"
"tag","180","Facebook - SMS Signup","references_variable","variable","83","dlv - event_id"
"tag","180","Facebook - SMS Signup","references_variable","variable","177","Facebook - Pixel ID"
"tag","180","Facebook - SMS Signup","references_trigger","trigger","113","Event - subscribe - phone"
"tag","182","Facebook - Store event_id","references_variable","variable","83","dlv - event_id"
"tag","182","Facebook - Store event_id","references_trigger","trigger","181","Event - user_data - Thank You Page"
